2,28
2,50
2,64
2,72
2,74
2,75
2,77
2,81
2,82
2,83
3,50
3,73
4,28
4,46
4,50
5,46
5,47
5,50
6,33
6,46
6,50
7,46
7,50
8,72
8,75
8,81
8,82
9,28
9,84
10,50
10,56
11,33
11,56
12,47
12,84
13,30
13,56
14,56
14,81
15,33
15,56
15,64
15,74
15,77
15,83
15,84
16,56
16,77
16,81
17,33
18,33
18,56
19,33
19,56
20,47
20,56
20,81
21,47
21,84
22,30
22,73
23,28
23,50
23,56
24,33
24,46
24,50
24,56
24,64
24,68
24,72
24,74
24,75
24,81
24,82
24,83
25,47
25,56
26,50
27,28
27,50
27,56
27,84
28,28
28,50
29,28
29,56
30,56
30,84
31,56
32,33
32,56
32,68
32,73
32,77
32,84
33,33
33,56
34,28
34,56
34,77
34,84
35,33
36,33
37,28
37,30
37,33
37,46
37,50
37,56
38,30
38,56
39,28
39,33
39,46
39,56
39,72
39,73
39,75
39,77
39,81
39,82
39,84
40,72
40,75
40,81
40,82
41,28
41,56
42,56
42,72
42,73
42,75
42,77
42,81
42,82
42,84
43,50
44,33
44,56
45,33
45,46
45,47
45,73
45,77
45,84
46,46
46,56
46,77
46,84
47,56
47,77
47,81
47,84
48,56
48,64
48,74
48,77
48,83
48,84
49,56
49,73
49,77
49,84
50,28
50,30
50,46
50,56
50,77
50,84
51,73
51,84
52,30
52,56
53,33
53,46
53,56
53,77
53,84
54,46
54,47
55,56
55,72
55,75
55,81
55,82
56,33
56,56
56,77
57,56
57,77
57,84
58,33
58,46
58,56
58,77
58,84
59,30
59,56
59,81
59,84
60,77
60,84
61,33
61,56
61,77
61,84
62,30
62,50
62,56
63,47
63,77
64,50
64,56
65,30
65,50
65,56
65,64
65,72
65,74
65,75
65,77
65,81
65,82
65,83
65,84
66,56
66,73
66,77
66,84
67,72
67,75
67,81
67,82
68,56
68,84
69,33
69,56
70,64
70,72
70,74
70,75
70,81
70,82
70,83
71,77
71,84
72,28
72,81
73,56
73,72
73,75
73,77
73,81
73,82
73,84
74,56
74,77
74,84
75,28
75,50
75,56
75,64
75,72
75,74
75,75
75,81
75,82
75,83
76,33
76,46
76,56
76,77
76,84
77,77
77,84
78,77
79,33
79,46
79,56
79,72
79,75
79,77
79,81
79,82
80,56
81,77
81,84
82,77
82,84
83,46
83,56
83,84
84,33
84,56
85,77
85,84
86,56
86,84
87,84
88,46
88,56
88,84
89,77
89,84
90,33
90,56
90,72
90,75
90,77
90,81
90,82
90,84
91,30
91,56
91,72
91,73
91,75
91,77
91,81
91,82
91,84
92,33
92,56
93,33
93,46
93,68
94,56
94,81
95,56
95,77
95,81
95,84
96,33
96,56
96,84
97,46
97,72
97,75
97,81
97,82
98,56
99,64
99,74
99,83
100,50
101,47
101,72
101,75
101,81
101,82
102,28
102,56
103,33
103,56
103,73
103,84
104,33
104,50
104,56
104,72
104,73
104,75
104,77
104,81
104,82
104,84
105,33
105,56
105,77
105,81
105,84
106,84
107,33
107,46
107,50
108,30
108,33
108,56
108,77
108,84
109,56
110,46
110,56
111,46
111,56
111,77
111,84
112,30
112,33
112,56
113,28
113,30
113,33
113,56
113,68
114,30
114,56
114,84
115,50
115,56
116,33
116,50
116,56
116,77
117,30
117,50
117,56
117,72
117,75
117,77
117,81
117,82
117,84
118,33
118,73
118,77
119,28
119,56
120,33
120,56
121,30
121,68
121,84
122,56
123,56
123,77
123,81
123,84
124,28
124,56
125,84
126,28
126,33
126,50
126,56
127,64
127,74
127,83
128,77
128,84
129,56
129,73
129,77
129,81
129,84
130,77
130,84
131,30
131,33
131,50
131,56
131,68
131,72
131,75
131,77
131,81
131,82
131,84
132,47
132,84
133,50
133,56
134,47
134,56
134,81
135,33
135,56
135,64
135,72
135,73
135,74
135,75
135,77
135,81
135,82
135,83
135,84
136,56
136,84
137,56
137,77
138,50
138,56
139,56
139,77
140,84
141,56
141,77
141,84
142,56
143,33
143,46
143,56
143,84
144,50
144,56
145,50
145,56
145,77
145,81
145,84
146,30
146,56
146,72
146,75
146,81
146,82
147,33
147,46
147,56
148,33
148,56
149,46
149,56
150,77
150,84
151,56
151,77
151,84
152,56
152,68
153,56
153,64
153,74
153,83
154,56
154,84
155,56
155,77
155,84
156,56
