1,18
1,28
1,33
1,35
1,37
1,51
1,53
1,55
1,60
1,66
1,78
1,83
1,91
1,94
1,101
1,107
1,108
1,111
1,131
1,146
1,148
1,150
1,154
1,178
1,189
1,200
1,205
1,206
1,211
1,226
1,261
1,269
1,272
1,289
1,293
1,295
1,304
1,315
1,318
1,328
1,330
1,345
1,348
1,352
1,358
1,360
1,361
1,365
1,367
1,369
1,380
1,382
1,384
1,431
1,433
1,442
1,449
1,458
1,460
1,465
1,471
1,472
1,500
1,505
1,511
1,514
1,517
1,529
1,530
1,537
1,543
1,553
1,562
1,564
1,580
1,591
1,604
1,623
1,626
1,630
1,634
1,638
1,663
1,667
1,669
1,674
1,682
1,685
1,687
1,690
1,692
1,777
1,780
1,786
1,789
1,792
1,793
1,806
1,819
1,842
1,847
1,850
1,857
1,864
1,866
1,877
1,881
1,912
1,926
1,933
1,939
1,944
1,949
1,974
1,975
1,976
2,3
2,6
2,11
2,15
2,28
2,43
2,49
2,53
2,60
2,63
2,66
2,69
2,74
2,78
2,83
2,86
2,93
2,95
2,130
2,131
2,132
2,141
2,148
2,152
2,158
2,175
2,200
2,204
2,206
2,221
2,224
2,225
2,229
2,234
2,236
2,238
2,246
2,247
2,250
2,262
2,270
2,279
2,289
2,295
2,296
2,309
2,318
2,319
2,321
2,323
2,336
2,349
2,364
2,380
2,385
2,392
2,398
2,401
2,406
2,410
2,413
2,421
2,425
2,429
2,435
2,448
2,449
2,460
2,465
2,466
2,471
2,474
2,500
2,539
2,547
2,553
2,555
2,563
2,567
2,570
2,571
2,573
2,575
2,578
2,580
2,582
2,600
2,602
2,603
2,605
2,615
2,626
2,627
2,629
2,643
2,644
2,655
2,690
2,707
2,708
2,715
2,750
2,755
2,765
2,772
2,781
2,792
2,796
2,804
2,806
2,810
2,816
2,824
2,828
2,845
2,850
2,853
2,881
2,883
2,885
2,891
2,895
2,905
2,911
2,919
2,927
2,933
2,941
2,943
2,954
2,955
2,957
2,963
2,971
2,980
2,983
2,990
